RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
231197|2073|5799|0|46024|0|0|0|3207|2073
234235|0|0|0|0|0|0|0|0|0
240734|0|0|0|0|0|0|0|0|0
236407|0|0|0|0|0|0|0|0|0
282151|9826|2843|0|0|0|0|0|0|9826
232205|756|10807|0|0|0|0|0|0|756
224160|0|0|0|0|0|0|0|0|0
233696|0|0|0|0|0|0|0|0|0
241371|0|0|0|0|0|0|0|0|0
222968|0|0|0|0|0|0|0|0|0
244621|4515|7129|0||0||23|83|4538
224258|0|0|0|0|0|0|0|0|0
234359|0|0|0|0|0|0|0|0|0
214606|0|0|0|0|0|0|0|0|0
224562|2303|2600|0|0|0|0|0|0|2303
227664|0|0|0|0|0|0|2007|2007|2007
231980|||||||||
267738|0|0|0|0|0|0|0|0|0
233664|371|374|0|0|0|0|0|0|371
232632|0|0|0|0|0|0|0|0|0
265157|0|0|0|0|0|0|0|0|0
236008|0|0|0|0|0|0|0|0|0
211199|0|0|0|0|0|0|0|0|0
236219|0|0|0|0|0|0|0|0|0
222390|0|0|0|0|0|0|0|0|0
235762|||||||||
231234|0|0|0|0|199507|184139|0|0|199507
298146|0|0|0|0|0|0|0|0|0
233359|0|0|0|0|0|0|0|0|0
234684|0|0|0|0|0|0|1033|586|1033
236610|0|0|0|0|0|0|0|0|0
239706|0|0|0|0|0|0|0|0|0
219351|0|0|0|0|0|0|7465|8168|7465
219377|0|0|0|0|0|0|0|0|0
215416|0|0|0|0|0|0|62751|71959|62751
233636|0|0|0|0|0|0|0|0|0
241318|0|0|0|0|0|0|647|483|647
216375|1063|1858|0|0|0|0|0|0|1063
216894|30950|0|0|0|0|0|0|23309|30950
210690|0|0|0|0|0|0|0|0|0
214369|0|0|0|0|0|0|0|0|0
217026|26809|26809|443359|400647|0|0|0|0|470168
217132|0|0|0|0|0|0|260|0|260
216526|0|0|0|0|0|0|0|0|0
239137|||||||||
215373|0|0|0|0|0|0|0|0|0
227005|0|0|0|0|0|0|0|0|0
233335|0|0|0|0|0|0|1329|1996|1329
215819|0|0|0|0|0|0|0|0|0
272252|0|0|0|0|0|0|0|0|0
238562|||||||424|442|424
225069|0|0|0|0|0|0|0|0|0
223131|0|0|0|0|0|0|289|291|289
280659|0|0|0|0|0|0|0|0|0
235107|0|0|0|0|0|0|0|0|0
240910|0|0|0|0|0|0|350|350|350
225592|0|0|0|0|0|0|777|1108|777
228540|0|0|0|0|0|0|0|0|0
229507|0|0|0|0|0|0|2785|2270|2785
266465|0|0|0|0|0|0|0|0|0
217176|0|0|0|0|0|0|0|0|0
230905|0|0|17235|14115|0|0|157001|135220|174236
230647|4755|0|0|0|0|0|0|0|4755
233449|0|0|0|0|0|0|0|0|0
234133|0|0|0|0|0|0|0|0|0
228290|0|0|0|0|0|0|0|0|71
233722|0|0|0|0|0|0|0|0|0
230448|0|0|24038|16920|0|0|5514|5602|29552
231278|0|40771|0|0|0|0|0|0|0
277697|0|0|0|0|0|0|0|0|0
231455|||||||||
231572|444064|442064|250000|0|0|0|12839|40056|706903
224801|0|0|0|0|0|0|0|0|0
224848|158|314|0|0|0|0|0|0|158
224731|0|331|0|0|0|0|4623|5215|4623
235612|0|0|0|0|0|0|0|0|0
230736|0|0|0|0|0|0|0|24556|0
232238|0|0|0|0|0|0|0|0|0
236840|0|0|0|0|0|0|0|0|0
232133|0|0|0|0|0|0|0|0|0
240637|0|0|0|0|0|0|0|0|0
252878|0|0|0|0|0|0|0|0|0
222042|0|0|0|0|0|0|0|0|0
232746|0|0|0|0|0|0|0|0|0
232165|813|10377|0|0|0|0|0|0|813
223736|0|0|0|0|0|0|0|0|0
234238|0|0|0|0|0|0|0|0|0
219400|137|524|0|0|0|0|0|0|137
243429|0|0|0|0|0|0|0|0|0
234553|0|0|0|0|0|0|0|0|0
244858|0|11368|29680|21426|0|0|0|83943|29680
244053|0|0|0|0|0|0|0|0|0
237842|6530|6815|0|0|0|0|5737|3953|12267
229395|0|0|0|0|0|0|0|0|0
272325|0|0|0|0|0|0|0|0|0
236014|||||||1805|1899|1805
225565|0|0|0|0|0|0|116|991|116
222385|0|0|0|0|0|0|0|0|0
234403|0|0|0|0|0|0|0|566|0
230816|0|0|0|0|0|0|79|0|79
221726|391|413|0|0|0|0|0|0|391
239761|0|0|0|0|0|0|0|0|0
