RPT_ID|CASH_START|CASH_END|ACCOUNTS_RECEIVABLE_START|ACCOUNTS_RECEIVABLE_END|INVESTMENTS_START|INVESTMENTS_END|FIXED_ASSETS_START|FIXED_ASSETS_END|TREASURY_SECURITIES_START|TREASURY_SECURITIES_END|OTHER_ASSETS_START|OTHER_ASSETS_END|LOANS_RECEIVABLE_START|LOANS_RECEIVABLE_END|TOTAL_START|MARKET_SEC_TOTAL_COST|MARKET_SEC_TOTAL_BOOK_VALUE|OTHER_INV_TOTAL_COST|OTHER_INV_TOTAL_BOOK_VALUE
518467|532103|328505||0|1030546|1175546|28530|17490|0|0||0||0|||||
528662|31761|32170|||0|0|0|0|0|0|800|810|0|0|32561||||
515444|6605|8428|||0|0|1800|2700|0|0|0|0|0|0|8405||||
515058|86916|67317|||0|0|0|0|0|0|0|0|0|0|||||
525300|97663|92124|||0|0|6286|8088|0|0|0|0|0|0|103949||||
520260|152823|217887|||0|0|32225|21188|0|0|0|0|0|0|||||
528686|31047|16146|||||||||||||31047||||
524850|90397|99219|||0|0|0|637|0|0|0|0|0|0|90397||||
527954|4601|5977|||0|0|0|0|0|0|0|0|0|0|4601||||
523371|7052|11521|||0|0|0|0|0|0|0|0|0|0|7052||||
516185|28059|37688|||0|0|1844|1687|0|0|0|0|0|0|29903||||
518780|51473|43137|||0|0|40116|40116|0|0|0|0|0|0|91589||||
529047|0|54956|||0|0|0|3945|0|0|0|5780|0|0|0||||
512454|22598|28006|||0|0|0|0|0|0|0|0|0|0|22598||||
523543|39991|32828|||||||||||||39991||||
496063|21988|20678|||64746|67596|9600|9600|0|0|0|0|0|0|96334||||
520112|36695|36161|||0|0|0|0|0|0|0|0|0|0|36695||||
524498|20670|16974|||||||||152|152|||20822||||
524602|11940|13439|||0||0||0||0||0||11940||||
526694|8827|10591|||8000|8179|0|0|0|0|0|0|0|0|||||
522797|913|448|||||60|60|||||||973||||
523931|109665|118030|||0|0|0|0|0|0|0|0|0|0|109665||||
513326|14720|15756|||0|0|0|0|0|0|0|0|0|0|14720||||
522927|13857|7732|||0|0|300|300|0|0|0|0|0|0|14157||||
523570|10253|10527|||0|0|0|0|0|0|0|0|0|0|10253||||
498961|78245|85054|||0|0|0|0|0|0|0|0|0|0|78245||||
532033|1073|1998|||0|0|0|0|0|0|0|0|0|0|1073||||
501277|1888|5451|||0|0|0|0|0|0|0|0|151|0|2039||||
529201|70081|53719|||0|0|0|0|0|0|0|0|0|0|70081||||
528517|37283|64324|||0|0|7112|7112|0|0|0|0|0|0|44395||||
504486|4347|7568|||0|0|858|858|0|0|0|0|0|0|5205||||
523971|1022|1814|||0|0|0|0|0|0|0|0|0|0|1022||||
524879|67951|74925|||||||||||||67951||||
521870|11137|9121|||0|0|0|0|0|0|0|0|0|0|||||
520769|379474|371563|0|0|0||445215|433351|0|0|0||0|0|||||
534076|10070|34545|||0|0|0|0|0|0|0|0|0|0|10070||||
517610|2231|3468|||0|0|0|0|0|0|0|0|0|0|||||
557720|44520|31909|||0|0|0|0|0|0|0|0|0|0|44520||||
537789|76251|93826|||17106|16574|0|0|0|0|0|0|0|0|93357||||
523400|49974|53619|||0|0|0|0|0|0|0|0|0|0|||||
532000|48034|50702|||0|0|0|0|0|0|0|0|0|0|48034||||
521704|3097|1150|||0|0|0|0|0|0|0|0|0|0|||||
502874|786623|535064|101299|95448|0|0|46315|69946|0|0|0|0|102|0|||||
506345|56796|60188|||0|0|0|0|0|0|0|0|0|0|||||
502827|770887|1008180|||||4379685|4285453|0|0|139|139|||||||
505042|40059|40152|||0|0|0|0|0|0|44|0|0|0|40103||||
502628|96575|86514|||0|0|0|0|0|0|0|0|0|0|||||
504817|515296|614004|49417|47241|1257036|1379123|11403|2719|0|0|6703||0||||||
505741|17412|27119|||0|0|0|0|0|0|0|0|0|0|||||
505372|127892|93992|0|0|0|0|12000|9445|0|0|0|0|0|0|||||
519498|220512|201669|||0|0|632|3249|0|0|0|0|0|0|||||
503397|18169|19162|||0|0|736|662|0|0|0|0|0|0|||||
508740|6099|4994|||0|0|0|0|0|0|0|0|0|0|6099||||
503440|30739|33270|||0|0|0|0|0|0|0|0|0|0|||||
505911|33822|35668|||||||||||||33822||||
519110|79571|56673||0||||||0|||||||||
526498|40625|34746|||0|0|2790|2790|0|0|0|0|0|0|43415||||
501018|1216|1249|||0|0|0|0|0|0|0|0|0|0|1216||||
526159|126862|136338|||0|0|2765|2765|0|0|0|0|0|0|129627||||
523200|11546|16162|||173233|157787|0|0|||139|139|||184918||||
514410|70204|77289|||0|0|0|0|0|0|0|0|0|0|||||
514602|267833|195683|||0|0|0|190|0|0|0|0|0|0|267833||||
512086|51625|50677|||0|0|58751|58751|0|0|0|0|0|0|110376||||
513143|63661|70864|||0|0|14522|14522|0|0|0|0|0|0|78183||||
511114|50358|86239|||0|0|0|0|0|0|0|0|0|0|||||
518192|37453|38060|||0|0|0|0|0|0|0|0|0|0|37453||||
518040|52167|66079|||0|0|6357|6357|0|0|0|0|0|0|58524||||
511485|73425|90489|||0|0|67835|67835|0|0|0|0|0|0|||||
513166|47431|61848|||0|0|0|0|0|0|0|0|0|0|47431||||
529928|27331|24181|||0|0|2885|2885|0|0|0|0|0|0|30216||||
517473|7772|0|||0|0|0|0|0|0|0|0|0|0|7772||||
514060|146530|189004|||||71596|71037|0|0|||||||||
517051|753957|268650|220329|262412|0|0|2699|2217|0|0|0|23299|0|0|||||
518231|26905|21926|||0|0|0|0|0|0|8000|8000|0|0|||||
531522|20730|24253|||0|0|0|0|0|0|0|0|0|0|20730||||
525299|25015|34124|||0|0|400|400|0|0|0|0|0|0|25415||||
524126|49|808|||0|0|0|0|0|0|0|0|0|0|49||||
519778|952385|884204|||||656653|660371|0|0||0|||||||
518394|397264|312606|||||687775|636475|0|0|||||||||
522620|61889|63821|||0|0|0|0|0|0|0|0|0|0|61889||||
512329|136149|180422|0||0||25447|26189|0|0|0|0|0||||||
517827|304191|232422|355521|575274|1323219|1323219|914339|1007067|32148|27467|8341|8191|0|387|||||
515440|30592|27678|||0|0|98636|98636|0|0|0|0|0|0|129228||||
524048|16057|15072|||0|0|0|0|0|0|0|0|0|0|||||
521679|258077|264872|||0|0|3199|1920|0|0|0|0|0|0|||||
509597|237420|263127|||0|0|0|0|0|0|0|0|0|0|||||
523534|28853|32177|||||1100|1100|||||||29953||||
512337|10850|9746|||0|0|0|0|0|0|700|700|0|0|||||
512188|116292|121040|||0|0|0|0|0|0|2419|3258|0|0|||||
514103|63574|74174|||0|0|0|0|0|0|0|0|0|0|63574||||
516968|38158|36690|||0|0|2000|1875|0|0|0|0|0|0|40158||||
526090|10824|19454|||0|0|85889|85889|0|0|3250|3250|0|0|99963||||
510723|225851|212523|||0|0|2257|1231|0|0|0|0|0|0|228108||||
531629|37807|37363|||0|0|0|0|0|0|0|0|0|0|37807||||
