OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
319808|110 DRY ROAD, WHITESTOWN, NY|373915|32978|340937|340937|302|667115
319809|Automobiles and Other Vehicles|89815|67917|21899|21899|303|667115
319810|Office Furniture and Equipment|55829|46788|9041|9041|304|667115
319811|Other Fixed Assets|0|0|0|0|305|667115
330054|Automobiles and Other Vehicles|||||303|680092
330055|Office Furniture and Equipment|1996|1932|64|64|304|680092
330056|Other Fixed Assets|||||305|680092
326860|402 37th Street Richmond CA|155000|0|155000|155000|301|671945
326861|402 37th Street Richmond CA|450028|305857|144171|144171|302|671945
326862|Automobiles and Other Vehicles|||||303|671945
326863|Office Furniture and Equipment|131931|109834|22097|22097|304|671945
326864|Other Fixed Assets|4259|3095|1164|1164|305|671945
308645|NONE|0|0|0|0|301|654377
308646|NONE|0|0|0|0|302|654377
308647|Automobiles and Other Vehicles|76682|54510|22172|22172|303|654377
308648|Office Furniture and Equipment|35532|28541|6991|6991|304|654377
308649|Other Fixed Assets|22990|22990|0|0|305|654377
308773|814 Airport Blvd., Austin, Texas|124387|0|124387|2324470|301|654644
308774|814 Airport Blvd., Austin, Texas|4209998|710662|3499336|1614112|302|654644
308775|Automobiles and Other Vehicles|33726|11242|22484|22484|303|654644
308776|Office Furniture and Equipment|151714|121582|30132|30132|304|654644
308777|Other Fixed Assets|81378|41750|39628|39628|305|654644
309495|Automobiles and Other Vehicles|143702|39745|103957|103000|303|655540
309496|Office Furniture and Equipment|148838|144656|4183|10000|304|655540
309497|Other Fixed Assets|||||305|655540
311484|none|0|0|0|0|301|656470
311485|none|0|0|0|0|302|656470
311486|Automobiles and Other Vehicles|0|0|0|0|303|656470
311487|Office Furniture and Equipment|22331|18016|4315|4315|304|656470
311488|Other Fixed Assets|0|0|0|0|305|656470
311064|LAND: 301 ERICKSON BLVD|115053|0|115053|115053|301|656310
311065|BUILDING: 301 ERICKSON BLVD|809765|253740|556025|556025|302|656310
311066|Automobiles and Other Vehicles|84823|3344|81479|81479|303|656310
311067|Office Furniture and Equipment|102644|71050|31594|31594|304|656310
311068|Other Fixed Assets|29311|29309|2|2|305|656310
334568|Automobiles and Other Vehicles|||||303|684650
334569|Office Furniture and Equipment|||||304|684650
334570|Other Fixed Assets|||||305|684650
319866|3300 US HWY 70 EAST,  DURHAM, NC  27703||0|63500|63500|301|667135
319867|3300 US HWY 70 EAST, DURHAM, NC 27703|63500|63500|0|0|302|667135
319868|IMPROVEMENTS TO THE BUILDING|27912|750|25571|25571|302|667135
319869|Automobiles and Other Vehicles|21530|2363|8467|8467|303|667135
319870|Office Furniture and Equipment|8577|987|494|494|304|667135
319871|Other Fixed Assets|||||305|667135
318814|Automobiles and Other Vehicles|||||303|666307
318815|Office Furniture and Equipment|16003|13151|2852|2852|304|666307
318816|Other Fixed Assets|||||305|666307
326994|Land - 7320 S. University Ave., Little Rock, AR|29902|0|29902|75000|301|672009
326995|Land - Lot, Little Rock, AR |1|0|1|25000|301|672009
326996|Land - 7400 S. University Ave, Little Rock, AR |80000|0|80000|100000|301|672009
326997|7320 S. University Ave., Little Rock, AR |69761|68661|1100|200000|302|672009
326998|7420 S. University Ave., Little Rock, AR |206779||206779|250000|302|672009
326999|Shop Building, Little Rock, Arkansas|101950||101950|120000|302|672009
327000|Automobiles and Other Vehicles|58809||58809|100000|303|672009
327001|Office Furniture and Equipment|109787|1769|108018|64000|304|672009
327002|Other Fixed Assets|52996||52996|40000|305|672009
318954|5403 Dividend Drive Decatur GA|1395623|0|1395623|752500|302|666439
318955|109 Gusmus Ave Muscle Shoals AL|212500|106250|106250|50575|302|666439
318956|Automobiles and Other Vehicles|227477|71393|156084|122636|303|666439
318957|Office Furniture and Equipment|45378|24173|21205|21205|304|666439
318958|Other Fixed Assets|0|0|0|0|305|666439
318950|5403 Dividend Drive Decatur GA|250000|0|250000|322500|301|666439
318951|109 Gusmus Ave Muscle Shoals AL|37500|0|37500|8925|301|666439
318952| ||0|||301|666439
318953|248 Main St Forest Park GA|298265|148750|149515|249475|302|666439
318949|248 Main St Forest Park GA|52500|0|52500|44025|301|666439
319735|6279 NINE MILE RD., WARREN, MI|284625||284625|284625|302|667078
319736|Automobiles and Other Vehicles|||||303|667078
319737|Office Furniture and Equipment|26189||26189|26189|304|667078
319738|Other Fixed Assets|||||305|667078
323332|325 South Ashland Avenue, Chicago, IL  60607|71168|0|71168|72000|301|669672
323333|333 South Ashland Avenue, Chicago, IL  60607|135522|0|135522|153000|301|669672
323334|Building- 333 S. Ashland Ave.-Chicago,IL 60607|856072|819618|36454|1350000|302|669672
323335|Automobiles and Other Vehicles|870773|599584|271189|271189|303|669672
323336|Office Furniture and Equipment|449005|445323|3682|112000|304|669672
323337|Other Fixed Assets|171577|63844|107733|125000|305|669672
327961|Automobiles and Other Vehicles|||||303|672658
327962|Office Furniture and Equipment|12668|10688|1980|1980|304|672658
327963|Other Fixed Assets|21671|16432|5239|5239|305|672658
328863|Automobiles and Other Vehicles|||||303|675803
328864|Office Furniture and Equipment|8987||8987|8987|304|675803
328865|Other Fixed Assets|||||305|675803
324665|Automobiles and Other Vehicles|39045|28091|10954|10954|303|670640
324666|Office Furniture and Equipment|48534|48096|438|438|304|670640
324667|Other Fixed Assets|269120|81165|187955|187955|305|670640
324000|Automobiles and Other Vehicles|0|0|0|0|303|670151
324001|Office Furniture and Equipment|0|0|0|0|304|670151
324002|Other Fixed Assets|0|0|0|0|305|670151
369516|HONOLULU|136812|0|136812|0|301|727039
369517|MAUI 2|811259|0|811259|0|301|727039
369518|HILO|45236|0|45236|0|301|727039
369519|KAUAI|223984|0|223984|0|301|727039
369520|MAUI 3|341287|0|341287|0|301|727039
369521|HONOLULU|1106994|749642|357352|0|302|727039
369522|MAUI 2|1800348|847226|953122|0|302|727039
369523|KAUAI|1520737|1117040|403697|0|302|727039
369524|HAWAII|464515|315849|148665|0|302|727039
369525|HONOLULU IMPROVEMENTS|2393|2393|0|0|302|727039
369526|OREGON IMPROVEMENTS|18401|15133|3268|0|302|727039
369527|Automobiles and Other Vehicles|0|0|0|0|303|727039
369528|Office Furniture and Equipment|2251403|2019949|231454|0|304|727039
369529|Other Fixed Assets|||||305|727039
314874|Automobiles and Other Vehicles|24095|4417|19678|19678|303|659014
314875|Office Furniture and Equipment|203951|161173|42778|42778|304|659014
314876|Other Fixed Assets|8354|530|7824|7757|305|659014
314939|Automobiles and Other Vehicles|121861|58347|63514|63514|303|659093
314940|Office Furniture and Equipment|121668|117192|4476|4476|304|659093
314941|Other Fixed Assets|2729|2729|0|0|305|659093
313583|Other Fixed Assets|1314||1314|1000|305|657539
313579|Land (Boron, CA)|2000|0|2000|2000|301|657539
313580|Building (Boron, CA)|367635|164705|202930|175000|302|657539
313581|Automobiles and Other Vehicles|||||303|657539
313582|Office Furniture and Equipment|112736|78181|34555|70000|304|657539
314218|145 Colonial Ct., Mt. Clemens, MI 48043|234761|69476|165285|165285|302|658480
314219|Automobiles and Other Vehicles|||||303|658480
314220|Office Furniture and Equipment|33440|31366|2074|2074|304|658480
314221|Other Fixed Assets|||||305|658480
314702|17233 W Ten Mile Rd, Southfield, MI|20000|0|20000|20000|301|658917
314703|17233 W Ten Mile Rd, Southfield, MI |204447|204447|0|295461|302|658917
314704|Automobiles and Other Vehicles|0|0|0|0|303|658917
314705|Office Furniture and Equipment|87153|86854|299|299|304|658917
314706|Other Fixed Assets|190477|117821|72656|72656|305|658917
314024|Office Furniture and Equipment|53671|50529|3142|3142|304|658307
314021|190 W. G STREET, COLTON, CA 92324|25160|0|25160|25160|301|658307
314025|Other Fixed Assets|184437|141294|43143|43143|305|658307
314022|190 W. G STREET, COLTON, CA 92324|145295|145295|0|282235|302|658307
314023|Automobiles and Other Vehicles|||||303|658307
315499|100 N River St Newcomerstown OH 43832|227789|47979|179810|180000|302|660450
315500|Automobiles and Other Vehicles|31788|31258|530|5000|303|660450
315501|Office Furniture and Equipment|16144|16144|0|0|304|660450
315502|Other Fixed Assets|||||305|660450
316603|1440 BELLEFONTAINE AVE. LIMA, OH|20073|0|20073|20073|301|663557
316604|1440 BELLEFONTAINE AVE. LIMA, OH|82207|0|82207|82207|302|663557
316605|Automobiles and Other Vehicles|||||303|663557
316606|Office Furniture and Equipment|17235|0|17235|17235|304|663557
316607|Other Fixed Assets|||||305|663557
326883|Automobiles and Other Vehicles|99910|39997|59913|59913|303|671952
326884|Office Furniture and Equipment|141524|137389|4135|4135|304|671952
326885|Other Fixed Assets|0|0|0|0|305|671952
310716|161 LONDONDERRY TPKE, HOOKSETT NH|48071|0|48071|289700|301|656135
310717|161 LONDONDERRY TPKE, HOOKSETT NH|805636|514272|291364|501900|302|656135
310718|Automobiles and Other Vehicles|44591|33442|11149|20000|303|656135
310719|Office Furniture and Equipment|26642|24962|1680|3000|304|656135
310720|Other Fixed Assets|16000|16000|0|1000|305|656135
316520|Office Furniture and Equipment|||||304|663435
316521|Other Fixed Assets|||||305|663435
316519|Automobiles and Other Vehicles|||||303|663435
309758|NONE|0|0|0|0|301|655753
309759|NONE|0|0|0|0|302|655753
309760|Automobiles and Other Vehicles|0|0|0|0|303|655753
309761|Office Furniture and Equipment|26700|20913|5787|5787|304|655753
309762|Other Fixed Assets|0|0|0|0|305|655753
322254|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|95000|0|95000|150000|301|669059
322255|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|497357|386966|110391|700100|302|669059
322256|Automobiles and Other Vehicles|7400|6304|1096|1000|303|669059
322257|Office Furniture and Equipment|72240|50760|21480|20000|304|669059
322258|Other Fixed Assets|||||305|669059
317120|Automobiles and Other Vehicles|||||303|664215
317121|Office Furniture and Equipment|||||304|664215
317122|Other Fixed Assets|||||305|664215
329731|Automobiles and Other Vehicles|143668|0|143668|143668|303|679458
329732|Office Furniture and Equipment|55557|0|55557|55557|304|679458
329733|Other Fixed Assets|||||305|679458
308213|199 North Wellwood Avenue, Lindenhurst, NY 11757|345000|51271|293729|293729|302|653386
308214|Automobiles and Other Vehicles|169253|158186|11067|11067|303|653386
308215|Office Furniture and Equipment|36498|25306|11192|11192|304|653386
308216|Other Fixed Assets|264006|31870|232136|232136|305|653386
308758|Automobiles and Other Vehicles|56506|56506|0|20000|303|654626
308759|Office Furniture and Equipment|57641|57641|0|1000|304|654626
308760|Other Fixed Assets|||||305|654626
315458|22330 D ST, ARKANSAS CITY, KS 67005|70315|70315|0|35370|302|660195
315459|22330 D ST, ARKANSAS CITY, KS 67005|48545|627|47918|48500|302|660195
315460|Automobiles and Other Vehicles|||||303|660195
315461|Office Furniture and Equipment|79743|78466|1277|5000|304|660195
315462|Other Fixed Assets|||||305|660195
321520|Automobiles and Other Vehicles|||||303|668530
321521|Office Furniture and Equipment|4498|4498|0|0|304|668530
321522|Other Fixed Assets|||||305|668530
316505|Automobiles and Other Vehicles|16999|12731|4268|4268|303|663370
316506|Office Furniture and Equipment|||||304|663370
316507|Other Fixed Assets|||||305|663370
314414|Automobiles and Other Vehicles|||||303|658643
314415|Office Furniture and Equipment|243269|237172|6097|6097|304|658643
314416|Other Fixed Assets|98557|34558|63999|63999|305|658643
309704|Land|42565|0|42565|42565|301|655719
309705|Buildings|222751|222751|0|310000|302|655719
309706|Automobiles and Other Vehicles|98040|89690|8350|50000|303|655719
309707|Office Furniture and Equipment|104591|104591|0|10000|304|655719
309708|Other Fixed Assets|||||305|655719
307165|333 EAST BROADWAY, MAYFIELD, KY 42066|110720|0|110720|110720|302|648884
307166|Automobiles and Other Vehicles|||||303|648884
307167|Office Furniture and Equipment|37428|0|37428|37428|304|648884
307168|Other Fixed Assets|||||305|648884
322197|Automobiles and Other Vehicles|||||303|669010
322198|Office Furniture and Equipment|760|570|190|190|304|669010
322199|Other Fixed Assets|||||305|669010
328551|Automobiles and Other Vehicles|||||303|674561
328552|Office Furniture and Equipment|3762|3762|0|0|304|674561
328553|Other Fixed Assets|||||305|674561
329305|280 McCloskey Road, Fayetteville, NC|135000|0|135000|135000|301|677417
329306|280 McCloskey Road, Fayetteville, NC|60000||60000|60000|302|677417
329307|Automobiles and Other Vehicles|||||303|677417
329308|Office Furniture and Equipment|25000||25000|25000|304|677417
329309|Other Fixed Assets|||||305|677417
319277|Automobiles and Other Vehicles|||||303|666668
319278|Office Furniture and Equipment|||||304|666668
319279|Other Fixed Assets|||||305|666668
326906|Automobiles and Other Vehicles|||||303|671962
326907|Office Furniture and Equipment|93752|93752|0|0|304|671962
326908|Other Fixed Assets|||||305|671962
315931|1520 Porter Rd Bear DE 19701|50000|0|50000|50000|301|662098
315932|1520 Porter Rd Bear DE 19701|160000|0|160000|160000|302|662098
315933|Automobiles and Other Vehicles|0|0|0|0|303|662098
315934|Office Furniture and Equipment|3606|0|3606|3606|304|662098
315935|Other Fixed Assets|0|0|0|0|305|662098
329048|Automobiles and Other Vehicles|||||303|676441
329049|Office Furniture and Equipment|7760|5072|2688|2688|304|676441
329050|Other Fixed Assets|||||305|676441
325259|Automobiles and Other Vehicles|||||303|670938
325261|Other Fixed Assets|31765|0|31765|31765|305|670938
325260|Office Furniture and Equipment|56474|0|56474|56474|304|670938
328548|Automobiles and Other Vehicles|||||303|674557
328549|Office Furniture and Equipment|11842||11842|11842|304|674557
328550|Other Fixed Assets|||||305|674557
322710|Automobiles and Other Vehicles|||||303|669311
322711|Office Furniture and Equipment|28288||28288|28288|304|669311
322712|Other Fixed Assets|||||305|669311
314718|459 E. Church Street Elmira, NY 14901|83935|45466|38469|122404|302|658924
314719|Office Furniture & Equipment|25439|16617|8822|34261|302|658924
314720|Automobiles and Other Vehicles|||||303|658924
314721|Office Furniture and Equipment|||||304|658924
314722|Other Fixed Assets|||||305|658924
335090|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|3860896|0|3860896|3860896|301|685517
335091|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|242786|0|242786|242786|301|685517
335092|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|235451|0|235451|235451|301|685517
335093|30 N. UNION STREET ROCHESTER, NY 14607|874000|0|874000|874000|301|685517
335094|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|367028|0|367028|367028|301|685517
335095|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|85000|0|85000|85000|301|685517
335096|201 STOCKADE DRIVE KINGSTON, NY 12401|200000|0|200000|200000|301|685517
335097|305 VESTAL PKWY WEST VESTAL, NY 13850|250000|0|250000|250000|301|685517
335098|59 LAWRENCE AVE POTSDAM, NY 13676|2400|0|2400|2400|301|685517
335099|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|23048840|8643315|14405525|14405525|302|685517
335100|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|1978493|1355767|622726|622726|302|685517
335101|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|2766363|691456|2074907|2074907|302|685517
335102|30 N. UNION STREET ROCHESTER, NY 14607|4147356|2368977|1778379|1778379|302|685517
335103|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|2825538|1274784|1550754|1550754|302|685517
335104|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|545955|343199|202756|202756|302|685517
335105|201 STOCKADE DRIVE KINGSTON, NY 12401|1437151|695406|741745|741745|302|685517
335106|305 VESTAL PKWY WEST VESTAL, NY 13850|539385|245148|294237|294237|302|685517
335107|59 LAWRENCE AVE POTSDAM, NY 13676|1916105|287416|1628689|1628689|302|685517
335108|Automobiles and Other Vehicles|4023175|1978586|2044589|2044589|303|685517
335109|Office Furniture and Equipment|8692002|7493394|1198608|1198608|304|685517
335110|Other Fixed Assets|12411675|7073306|5338369|5338369|305|685517
325917|1015,1017,1019 Oregon|75000||100000|100000|302|671333
325916|1015,1017,1019 Oregon|25000|0|25000|25000|301|671333
325918|Automobiles and Other Vehicles|||||303|671333
325919|Office Furniture and Equipment|||||304|671333
325920|Other Fixed Assets|||||305|671333
314958|Automobiles and Other Vehicles|25000|25000|0|0|303|659100
314959|Office Furniture and Equipment|25761|19757|6004|6004|304|659100
314960|Other Fixed Assets|||||305|659100
318287|Automobiles and Other Vehicles|0|0|0|0|303|665709
318288|Office Furniture and Equipment|0|0|0|0|304|665709
318289|Other Fixed Assets|0|0|0|0|305|665709
318642|Automobiles and Other Vehicles|93900|58638|35261|35261|303|666148
318643|Office Furniture and Equipment|86554|85664|890|890|304|666148
318644|Other Fixed Assets|||||305|666148
328414|Office condominium 13012 SW 133 Ct Miami, Fl 33186|237110|189815|47295|47295|302|673844
328415|Building improvements Same Location as Condominium|17021|13232|3789|3789|302|673844
328416|Automobiles and Other Vehicles|||||303|673844
328417|Office Furniture and Equipment|51738|51738|0|0|304|673844
328418|Other Fixed Assets|||||305|673844
330627|Automobiles and Other Vehicles|0|0|0|0|303|681965
330628|Office Furniture and Equipment|0|0|0|0|304|681965
330629|Other Fixed Assets|0|0|0|0|305|681965
311660|1258 O'Neil Hwy, Dunmore, PA|1764825|1066583|698242|1923900|302|656517
311650|116-118 Blvd of the Allies, Pittsburgh, PA|275502|0|275502|275502|301|656517
311651|1276 Liberty Street, Franklin, PA|26461|0|26461|26461|301|656517
311652|250 Commerce Park Drive, New Columbia, PA|260259|0|260259|260259|301|656517
311653|1258 O'Neil Hwy, Dunmore, PA|50000|0|50000|50000|301|656517
311654|150 South 43rd Street, Harrisburg, PA|473039|0|473039|473039|301|656517
311655|4031 Executive Park Blvd., Harrisburg, PA|207973|0|207973|207973|301|656517
311656|160 Patchway Road, Duncansville, PA|2346494|1158645|1187849|2672600|302|656517
311657|116-118 Blvd of the Allies, Pittsburgh, PA|777262|549324|227938|1224500|302|656517
311658|1276 Liberty Street, Franklin, PA|1406358|592278|814080|1840200|302|656517
311659|250 Commerce Park Drive, New Columbia, PA|2237126|1167822|1069304|2558400|302|656517
311661|150 South 43rd Street, Harrisburg, PA|9918743|6010838|3907905|10685500|302|656517
311662|4031 Executive Park Blvd., Harrisburg, PA|3913069|3332676|580393|6413800|302|656517
311663|Automobiles and Other Vehicles|45741|45741|0|0|303|656517
311664|Office Furniture and Equipment|4385463|4240763|144700|144700|304|656517
311665|Other Fixed Assets|23697|23697|0|0|305|656517
311649|160 Patchway Road, Duncansville, PA|304845|0|304845|304845|301|656517
329516|Automobiles and Other Vehicles|0|0|0|0|303|678862
329517|Office Furniture and Equipment|42917|37811|5106|5106|304|678862
329518|Other Fixed Assets|0|0|0|0|305|678862
314008|Automobiles and Other Vehicles|0|0|0|0|303|658298
314009|Office Furniture and Equipment|0|0|0|0|304|658298
314010|Other Fixed Assets|0|0|0|0|305|658298
325681|Other Fixed Assets|||||305|671145
325679|Automobiles and Other Vehicles|29859|19647|10212|10000|303|671145
325680|Office Furniture and Equipment|16776|11887|4889|5000|304|671145
336929|Builing (1014 Atlantic Ave), AC, NJ|704531|89607|614924|614924|302|689643
336928|Land and Parking Lot|746648|0|746648|746648|301|689643
336930|Automobiles and Other Vehicles|74780|74780|0|0|303|689643
336931|Office Furniture and Equipment|187826|136719|51107|51107|304|689643
336932|Other Fixed Assets|32676|30969|1706|1706|305|689643
325665|Automobiles and Other Vehicles|0|0|0|0|303|671128
325666|Office Furniture and Equipment|1285|6935|5349|5349|304|671128
325667|Other Fixed Assets|0|0|0|0|305|671128
324656|2201 W 52ND STREET, DENVER, CO 80221|50000|0|50000|50000|301|670635
324657|2201 W 52ND STREET, DENVER, CO 80221|82871|82871|0|0|302|670635
324658|2201 W 52ND STREET-IMPROVEMENTS|19293|19293|0|0|302|670635
324659|Automobiles and Other Vehicles|||||303|670635
324660|Office Furniture and Equipment|44865|43060|1805|1805|304|670635
324661|Other Fixed Assets|||||305|670635
316460|1451 Old Pinckney Howell, MI. 48844|293058|132754|160304|300000|302|663240
316461|Automobiles and Other Vehicles|||||303|663240
316462|Office Furniture and Equipment|44886|44221|665|6000|304|663240
316463|Other Fixed Assets|139834|56579|83255|48000|305|663240
326245|Automobiles and Other Vehicles|||||303|671597
326246|Office Furniture and Equipment|31875|31875||0|304|671597
326247|Other Fixed Assets|||||305|671597
326823|1192 Plainfield Street, Johnston, RI 02919|65000|0|65000|100000|301|671923
326824|1192 Plainfield Street, Johnston, RI  02919|554971|460914|94057|220000|302|671923
326825|Automobiles and Other Vehicles|||||303|671923
326826|Office Furniture and Equipment|29485|28610|875|800|304|671923
326827|Other Fixed Assets|18128|15901|2227|2200|305|671923
315664|1385 Tennessee Ave.|22500|0|22500|22500|301|661254
315665|1385 Tennessee Ave|473783|154091|319692|319692|302|661254
315666|1385 Tennessee Ave.|30321|30321|0|0|302|661254
315667|Automobiles and Other Vehicles|||||303|661254
315668|Office Furniture and Equipment|||||304|661254
315669|Other Fixed Assets|||||305|661254
329924|LAND 4409 W ALVA ST TAMPA FL|14600|0|14600|14600|301|679788
329925|BUILDING 4409 W ALAVA ST TAMPA FL|358079|296891|61188|61188|302|679788
329926|Automobiles and Other Vehicles|32996|20607|12389|12389|303|679788
329927|Office Furniture and Equipment|42596|38628|3968|3968|304|679788
329928|Other Fixed Assets|||||305|679788
315654|194 W. LAKE ST, ELMHURST, IL 60126|35000|0|35000|40000|301|661205
315655|194 W. LAKE ST, ELMHURST, IL 60126|405407|237031|168376|410000|302|661205
315656|Automobiles and Other Vehicles|0|0|0|0|303|661205
315657|Office Furniture and Equipment|134220|134220|0|122000|304|661205
315658|Other Fixed Assets|2055|2055|0|2100|305|661205
327858|4 NORTH HIGH ST, BALITMORE MD|22500|0|22500|30000|301|672560
327859|4 NORTH HIGH ST, BALTIMORE, MD|331913|212373|119540|200000|302|672560
327860|Automobiles and Other Vehicles|||||303|672560
327861|Office Furniture and Equipment|130236|130236|0|5000|304|672560
327862|Other Fixed Assets|||||305|672560
315457|Other Fixed Assets|||||305|660096
315454|OFFICE FURNITURE AND EQUIPMENT|27665|0|3030|24635|301|660096
315455|Automobiles and Other Vehicles|||||303|660096
315456|Office Furniture and Equipment|||||304|660096
327853|23 BROCK ST #B-03, NORTH HAVEN, CT 06473|15000|0|15000|15000|301|672551
327854|3 BROCK ST #B-03, NORTH HAVEN, CT 06473|128130|122520|5610|99500|302|672551
327855|Automobiles and Other Vehicles|40387|33408|6979|18430|303|672551
327856|Office Furniture and Equipment|54954|54915|39|5000|304|672551
327857|Other Fixed Assets|||||305|672551
326713|10501 S Orange Ave. Suite 117 Orlando FL 32824|244800|36720|208080|211018|302|671860
326714|Automobiles and Other Vehicles|0|0|0|0|303|671860
326715|Office Furniture and Equipment|6700|1340|5360|5360|304|671860
326716|Other Fixed Assets|0|0|0|0|305|671860
319056|Other Fixed Assets|||||305|666509
319053|1957 10TH LAKE AVE, N PALM BEACH, FL|122535|122535|0|150000|302|666509
319054|Automobiles and Other Vehicles|||||303|666509
319055|Office Furniture and Equipment|59078|59078|0|0|304|666509
325718|1200 E. Euclid Ave., Des Moines, IA|156000|0|156000|156000|301|671162
325719|1200 E. Euclid Ave., Des Moines, IA  |184000|78200|105800|105800|302|671162
325720|Automobiles and Other Vehicles|||||303|671162
325721|Office Furniture and Equipment|55939|53747|2192|2192|304|671162
325722|Other Fixed Assets|0|0|0|0|305|671162
323502|3741 E ATLANTA AVE, PHOENIX, AZ 8504|50000|0|50000|52500|301|669761
323503|3741 E ATLANTA AVE, PHOENIX, AZ 8504|377771|269733|108038|316400|302|669761
323504|Automobiles and Other Vehicles|||||303|669761
323505|Office Furniture and Equipment|205331|195764|9567|9567|304|669761
323506|Other Fixed Assets|||||305|669761
323541|5301 MADISON AVE, SACRAMENTO, CA 95841|68988|0|68988|68988|301|669784
323542|5301 MADISON AVE., SACRAMENTO, CA 95841|117467|20331|97136|120000|302|669784
323543|Automobiles and Other Vehicles|||||303|669784
323544|Office Furniture and Equipment|207387|135156|72231|72231|304|669784
323545|Other Fixed Assets|||||305|669784
326648|Automobiles and Other Vehicles|92445||92445|92445|303|671832
326649|Office Furniture and Equipment|90776||90776|90776|304|671832
326650|Other Fixed Assets|||||305|671832
327269|Automobiles and Other Vehicles|||||303|672146
327270|Office Furniture and Equipment|42494|40551|1943|1943|304|672146
327271|Other Fixed Assets|||||305|672146
316497|3824 East 16th Street, Kansas City Missouri|97300|0|97300|97300|301|663332
316498|3824 East 16th Street, Kansas City, Missouri|846414|288455|557959|557959|302|663332
316499|Automobiles and Other Vehicles|0|0|0|0|303|663332
316500|Office Furniture and Equipment|65863|52107|13756|13756|304|663332
316501|Other Fixed Assets|0|0|0|0|305|663332
326670| ||0|||301|671841
326671|Automobiles and Other Vehicles|0|0|0|0|303|671841
326672|Office Furniture and Equipment|26617|1489|31106|0|304|671841
326673|Other Fixed Assets|0|0|0|0|305|671841
319332|Automobiles and Other Vehicles|||||303|666712
319333|Office Furniture and Equipment|15829|15829|0|0|304|666712
319334|Other Fixed Assets|||||305|666712
327874|2974 E Henrietta Rd, Rochester, NY|17189|0|17189|40000|301|672571
327875|2974 E Henrietta Rd, Rochester, NY|178993|60860|118133|150000|302|672571
327876|Automobiles and Other Vehicles|||||303|672571
327877|Office Furniture and Equipment|62927|58078|3998|5000|304|672571
327878|Other Fixed Assets|||||305|672571
328610|Automobiles and Other Vehicles|||||303|674939
328611|Office Furniture and Equipment|||||304|674939
328612|Other Fixed Assets|||||305|674939
322721|1414 Brighton Road|21951|0|21951|21951|301|669316
322722|1414 Brighton Road|696650|287910|408740|408740|302|669316
322723|Automobiles and Other Vehicles|||||303|669316
322724|Office Furniture and Equipment|16286|7661|8625|8625|304|669316
322725|Other Fixed Assets|||||305|669316
322612|2313 4TH AVENUE N., BIRMINGHAM AL|11500|0|11500|15000|301|669229
322613|2313 4TH AVENUE N., BIRMINGHAM AL|82100|22833|59267|100000|302|669229
322614|Automobiles and Other Vehicles|||||303|669229
322615|Office Furniture and Equipment|28905|25895|3010|6000|304|669229
322616|Other Fixed Assets|||||305|669229
318296|1879 LUNDY AVE #138, SAN JOSE, CA|319275|15350|303925|319275|302|665782
318297|Automobiles and Other Vehicles|||||303|665782
318298|Office Furniture and Equipment|16565|9424|7141|7141|304|665782
318299|Other Fixed Assets|||||305|665782
326659|1239 Howard St, San Francisco, CA|388699|0|388699|388699|301|671836
326660|1239 Howard St, San Francisco, CA|593512|280914|312598|312598|302|671836
326661|Automobiles and Other Vehicles|||||303|671836
326662|Office Furniture and Equipment|84620|82038|2582|2582|304|671836
326663|Other Fixed Assets|||||305|671836
326184|Automobiles and Other Vehicles|||||303|671558
326185|Office Furniture and Equipment|||||304|671558
326186|Other Fixed Assets|||||305|671558
307865|2261 WATERS DRIVE, MENDOTA HEIGHTS, MN 55120|21757|0|21757|102000|301|650450
307866|2261 WATERS DRIVE, MENDOTA HEIGHTS, MN 55120|445733|90385|355348|256600|302|650450
307867|Automobiles and Other Vehicles|0|0|0|0|303|650450
307868|Office Furniture and Equipment|9269|6267|3002|3002|304|650450
307869|Other Fixed Assets|0|0|0|0|305|650450
328257|1820 NORTHWEST BLVD, COLUMBUS OH|30000|0|30000|30000|301|673199
328258|1820 NORTHWEST BLVD, COLUMBUS OH|310000|174536|135464|310000|302|673199
328259|IMPROVEMENTS|42289|20424|21865|42289|302|673199
328260|Automobiles and Other Vehicles|||||303|673199
328261|Office Furniture and Equipment|113690|107699|5991|113690|304|673199
328262|Other Fixed Assets|||||305|673199
329016|6100 BOULEVARD OF CHAMPIONS|529215|0|529215|529215|301|676376
329017|Automobiles and Other Vehicles|||||303|676376
329018|Office Furniture and Equipment|42991||42991|42991|304|676376
329019|Other Fixed Assets|6038||6038|6038|305|676376
317976|Automobiles and Other Vehicles|||||303|665396
317975|3181 EASTERN AVE SE, GRAND RAPIDS, MI  49508|183099|183099|0|183420|302|665396
317977|Office Furniture and Equipment|||||304|665396
